codigo_acta,codigo_mesa,votos_p1,votos_p2,votos_p3,votos_p4,blancos,nulos,habilitados,anfora,no_usadas,observacion_formal,tipo_observacion_formal
5040403247009,5040403247009,257,49,31,78,88,57,626,560,66,,
5040403247010,5040403247010,53,70,91,301,78,4,662,597,65,,
5040403247011,5040403247011,15,13,14,167,2,24,275,235,40,,
5040403247012,5040403247012,6,5,63,66,2,0,153,142,11,,
5040403247013,5040403247013,232,47,71,123,62,1,578,536,42,,
5040503260001,5040503260001,173,20,210,265,40,63,817,771,46,,
5040503260002,5040503260002,187,93,234,136,62,63,778,775,3,,
5040503260003,5040503260003,175,7,99,97,25,34,476,437,39,,
5040503263001,5040503263001,104,28,136,328,25,15,774,636,138,,
5040503263002,5040503263002,133,53,209,99,66,23,595,583,12,,
5040503263003,5040503263003,138,7,4,169,54,34,449,406,43,,
5040503263004,5040503263004,28,8,0,48,18,7,123,109,14,,
5040503263005,5040503263005,224,61,42,144,74,42,661,587,74,,
5040503263006,5040503263006,26,2,56,31,17,1,155,133,22,,
5040503263007,5040503263007,124,43,12,332,50,44,768,605,163,,
5040503263008,5040503263008,30,7,16,28,0,0,96,81,15,,
5040503263009,5040503263009,90,32,21,184,9,12,391,348,43,,
5040503263010,5040503263010,246,8,31,51,17,22,390,375,15,,
5040503263011,5040503263011,258,80,14,263,104,1,743,720,23,,
5040503263012,5040503263012,47,36,59,136,21,8,382,307,75,,
5040503263013,5040503263013,21,28,2,199,42,11,332,303,29,,
5040503263014,5040503263014,20,25,57,80,31,5,264,218,46,,
5040503263015,5040503263015,279,28,83,28,53,52,608,523,85,,
5040503263016,5040503263016,158,26,52,-18,3,9,286,230,56,,
5040503263017,5040503263017,228,36,45,41,16,14,418,380,38,,
5040503263018,5040503263018,30,7,14,12,9,4,77,76,1,,
5040503263019,5040503263019,0,0,6,35,2,3,47,46,1,,
5040503263020,5040503263020,1,48,165,166,70,23,541,473,68,,
5040503283001,5040503283001,132,21,19,235,36,28,529,471,58,,
5040503283002,5040503283002,287,51,93,-19,41,6,485,459,26,,
5040503283003,5040503283003,14,39,259,355,105,64,889,836,53,,
5040503283004,5040503283004,66,99,173,372,82,33,877,825,52,,
5040503283005,5040503283005,226,0,234,10,101,28,649,599,50,,
5040503283006,5040503283006,136,26,50,-1,32,21,273,264,9,,
5040503283007,5040503283007,8,0,1,16,4,0,30,29,1,,
5040503283008,5040503283008,10,6,30,86,13,12,159,157,2,,
5040503283009,5040503283009,51,30,27,98,48,25,334,279,55,,
5040503283010,5040503283010,266,70,222,-54,35,18,562,557,5,,
5040503283011,5040503283011,27,25,126,286,83,59,617,606,11,,
5040503283012,5040503283012,121,76,338,295,11,23,922,864,58,,
5040503283013,5040503283013,60,22,7,77,17,15,220,198,22,,
5040503283014,5040503283014,350,77,6,265,25,47,784,770,14,,
5050203297001,5050203297001,224,2,7,271,4,42,649,550,99,,
5050203297002,5050203297002,97,49,40,217,46,8,502,457,45,,
5050203297003,5050203297003,24,16,66,53,32,3,214,194,20,,
5050203297004,5050203297004,57,56,120,262,21,26,620,542,78,,
5050203297005,5050203297005,484,67,155,-17,99,68,921,856,65,,
5050203297006,5050203297006,316,54,170,-26,39,25,620,578,42,,
5050203297007,5050203297007,482,79,109,48,79,22,948,819,129,,
5050203297008,5050203297008,110,20,44,-19,32,21,225,208,17,,
5050203297009,5050203297009,198,35,76,-6,51,4,423,358,65,,
5050203297010,5050203297010,271,1,129,92,108,77,826,678,148,,
5050203297011,5050203297011,133,0,100,159,14,3,414,409,5,,
5050203297012,5050203297012,62,5,141,89,15,32,386,344,42,,
5050203297013,5050203297013,345,35,74,21,113,59,823,647,176,,
5050203297014,5050203297014,513,89,323,-206,3,6,870,728,142,,
5050203297015,5050203297015,33,3,7,16,4,6,72,69,3,,
5050203297016,5050203297016,99,13,112,175,105,69,714,573,141,,
5050203297017,5050203297017,387,86,154,168,61,37,946,893,53,,
5050203314001,5050203314001,70,48,137,84,14,23,395,376,19,,
5050203314002,5050203314002,189,38,211,79,12,38,634,567,67,,
5050203314003,5050203314003,7,10,7,64,0,2,90,90,0,,
5050203314004,5050203314004,39,8,28,193,32,33,390,333,57,,
5050203314005,5050203314005,9,40,60,236,72,17,498,434,64,,
5050203314006,5050203314006,29,10,146,202,5,11,426,403,23,,
5050203314007,5050203314007,287,87,62,181,134,43,963,794,169,,
5050203314008,5050203314008,365,74,113,218,33,45,945,848,97,,
5050203314009,5050203314009,324,70,75,112,114,94,988,789,199,,
5050203314010,5050203314010,87,15,74,39,53,28,375,296,79,,
5050203314011,5050203314011,5,1,0,8,1,1,17,16,1,,
5050203314012,5050203314012,80,10,17,99,11,23,299,240,59,,
5050203314013,5050203314013,77,19,81,100,1,11,355,289,66,,
5050203314014,5050203314014,223,30,67,102,28,16,534,466,68,,
5050203314015,5050203314015,145,28,93,13,42,18,347,339,8,,
5070203329001,5070203329001,304,51,10,104,82,44,613,595,18,,
5070203329002,5070203329002,157,33,38,37,28,16,316,309,7,,
5070203329003,5070203329003,272,51,196,284,42,77,969,922,47,,
5070203329004,5070203329004,216,36,113,51,95,3,612,514,98,,
5070203329005,5070203329005,313,7,119,291,44,32,865,806,59,,
5070203329006,5070203329006,4,4,6,102,17,2,156,135,21,,
5070203329007,5070203329007,68,33,2,210,46,31,436,390,46,,
5070203329008,5070203329008,325,78,145,153,61,75,870,837,33,,
5070203329009,5070203329009,38,19,8,100,26,17,232,208,24,,
5070203329010,5070203329010,177,34,111,21,18,31,400,392,8,,
5070203329011,5070203329011,130,4,94,137,64,0,513,429,84,,
5070203329012,5070203329012,238,16,158,218,142,6,913,778,135,,
5070203329013,5070203329013,249,14,83,61,71,16,554,494,60,,
5070203329014,5070203329014,115,38,96,72,56,11,491,388,103,,
5070203329015,5070203329015,263,62,10,217,100,66,718,718,0,,
5070203329016,5070203329016,141,37,173,109,52,16,575,528,47,,
5070203345001,5070203345001,177,15,62,-5,12,11,299,272,27,,
5070203345002,5070203345002,344,1,213,-25,62,61,701,656,45,,
5070203345003,5070203345003,80,10,32,44,3,0,211,169,42,Mesa en lugar distinto: Funcionamiento de la mesa de sufragio en un recinto diferente al autorizado por la autoridad electoral.,MESA_LUGAR_DISTINTO
5080103348001,5080103348001,206,56,70,165,65,16,602,578,24,,
5080103348002,5080103348002,12,2,17,11,7,0,51,49,2,,
5080103348003,5080103348003,70,47,127,410,26,46,737,726,11,,
5080103348004,5080103348004,53,26,138,63,4,23,386,307,79,,
5080103348005,5080103348005,46,23,53,48,7,10,215,187,28,,
5080103348006,5080103348006,354,17,256,43,5,1,854,676,178,,
5080103348007,5080103348007,367,53,27,84,36,45,654,612,42,,
5080103348008,5080103348008,398,39,294,-88,150,87,954,880,74,,
5080103348009,5080103348009,533,30,272,-45,94,97,986,981,5,,
5080103348010,5080103348010,70,39,9,259,14,41,524,432,92,,
5080103348011,5080103348011,82,2,39,-4,13,15,179,147,32,,
5080103348012,5080103348012,259,46,65,207,87,29,836,693,143,,
5080103348013,5080103348013,256,71,156,20,49,68,727,620,107,,
5080103348014,5080103348014,327,74,16,92,95,9,780,613,167,,
5080103348015,5080103348015,4,4,5,60,15,3,106,91,15,,
5080103348016,5080103348016,68,7,11,38,18,1,175,143,32,,
5080103348017,5080103348017,136,2,86,203,56,52,564,535,29,,
5080103348018,5080103348018,284,62,115,21,16,0,522,498,24,,
5080203366001,5080203366001,8,0,3,4,0,1,20,16,4,,
5080203366002,5080203366002,242,39,123,223,13,65,785,705,80,,
5080203366003,5080203366003,521,18,87,167,66,49,952,908,44,,
5080203366004,5080203366004,50,9,59,51,15,18,203,202,1,,
5080203366005,5080203366005,425,74,90,47,115,66,956,817,139,,
5080203366006,5080203366006,36,7,30,-5,14,5,92,87,5,,
5080203366007,5080203366007,229,21,46,518,49,57,936,920,16,,
5080203366008,5080203366008,157,19,144,248,73,36,735,677,58,,
5080203366009,5080203366009,79,71,112,320,60,3,712,645,67,,
5080203366010,5080203366010,11,2,2,31,1,4,54,51,3,,
5080203366011,5080203366011,36,14,70,129,57,37,407,343,64,,
5080203366012,5080203366012,134,16,39,259,77,14,678,539,139,,
5080203366013,5080203366013,9,3,2,14,0,1,35,29,6,,
5080203366014,5080203366014,34,10,33,110,1,10,210,198,12,,
5080203366015,5080203366015,48,37,150,115,1,36,393,387,6,,
5080203366016,5080203366016,5,16,65,167,58,14,370,325,45,,
5080203366017,5080203366017,3,1,2,4,0,1,12,11,1,,
5090103383001,5090103383001,21,5,22,13,5,6,87,72,15,,
5090103383002,5090103383002,41,65,213,283,47,75,864,724,140,,
5090103383003,5090103383003,450,77,270,-163,17,7,695,658,37,,
5090103383004,5090103383004,116,5,61,97,29,6,328,314,14,,
5090103383005,5090103383005,87,23,11,68,33,13,243,235,8,,
5090103383006,5090103383006,13,37,75,435,82,73,768,715,53,,
5090103383007,5090103383007,68,0,41,113,33,24,290,279,11,,
5090103383008,5090103383008,374,19,57,87,30,20,604,587,17,,
5090103391001,5090103391001,96,34,28,244,6,22,535,430,105,,
5090103391002,5090103391002,64,51,304,301,24,28,914,772,142,,
5090103391003,5090103391003,187,33,73,-18,27,34,412,336,76,,
5090203394001,5090203394001,38,7,31,47,2,12,174,137,37,,
5090203394002,5090203394002,53,64,208,147,48,3,581,523,58,,
5090203394003,5090203394003,77,52,101,151,14,0,426,395,31,,
5090203394004,5090203394004,34,49,124,599,73,6,897,885,12,,
5090203394005,5090203394005,44,18,29,98,14,9,227,212,15,,
5090203394006,5090203394006,11,4,19,14,3,2,54,53,1,,
5090203394007,5090203394007,77,12,38,-14,17,6,139,136,3,,
5090203394008,5090203394008,390,66,180,5,1,27,777,669,108,,
5090203394009,5090203394009,34,5,79,165,42,2,341,327,14,,
5090203394010,5090203394010,180,3,67,-8,57,13,397,312,85,,
5090203394011,5090203394011,191,21,140,-50,38,12,397,352,45,,
5090203394012,5090203394012,312,97,103,280,50,4,965,846,119,,
5090203394013,5090203394013,56,2,28,53,5,11,167,155,12,,
5090203394014,5090203394014,272,66,125,120,8,16,765,607,158,Falta de datos de apertura o cierre: Omisión de la hora exacta de inicio o finalización de la jornada electoral en el acta.,FALTA_DATOS_APERTURA_CIERRE
5090203394015,5090203394015,109,12,30,17,1,13,230,182,48,,
5090203394016,5090203394016,212,19,116,-29,36,17,392,371,21,,
5090203410001,5090203410001,16,5,34,59,1,11,128,126,2,,
5090203410002,5090203410002,162,2,167,104,42,28,506,505,1,,
5090203410003,5090203410003,486,11,110,60,103,39,891,809,82,,
5090203410004,5090203410004,121,32,221,84,42,37,545,537,8,,
5090203410005,5090203410005,233,23,131,96,43,44,623,570,53,,
5090203410006,5090203410006,137,61,198,207,28,44,746,675,71,,
5090203410007,5090203410007,60,5,35,-15,17,6,126,108,18,,
5090203410008,5090203410008,509,12,75,92,56,79,919,823,96,,
5090203410009,5090203410009,349,54,266,44,132,75,967,920,47,,
5090203410010,5090203410010,11,12,55,93,4,4,207,179,28,,
5090203410011,5090203410011,382,67,142,-70,15,50,690,586,104,,
5090203410012,5090203410012,111,15,27,69,3,10,291,235,56,,
5090203410013,5090203410013,213,55,16,394,57,92,953,827,126,,
5090203410014,5090203410014,100,9,64,104,53,11,393,341,52,,
5090203410015,5090203410015,409,97,142,13,40,24,864,725,139,,
5100103425001,5100103425001,150,32,72,30,53,40,447,377,70,,
5100103425002,5100103425002,61,23,18,84,19,15,228,220,8,,
5100103425003,5100103425003,256,38,161,330,67,23,962,875,87,,
5100103425004,5100103425004,7,12,14,142,10,2,195,187,8,,
5100103425005,5100103425005,39,14,47,108,19,14,247,241,6,,
5100103425006,5100103425006,110,9,7,160,56,33,456,375,81,,
5100103425007,5100103425007,39,15,92,139,31,1,385,317,68,,
5100103425008,5100103425008,23,10,9,34,12,7,101,95,6,,
5100103425009,5100103425009,77,1,31,41,21,7,217,178,39,,
5100103425010,5100103425010,29,13,43,15,8,12,134,120,14,,
5100103425011,5100103425011,23,64,183,293,8,6,712,577,135,,
5100103425012,5100103425012,101,20,88,17,37,17,287,280,7,,
5100103425013,5100103425013,5,1,4,3,2,1,19,16,3,,
5110103438001,5110103438001,44,74,189,247,115,57,819,726,93,,
5110103438002,5110103438002,58,24,50,126,43,6,349,307,42,,
5110103438003,5110103438003,427,38,269,-112,10,51,690,683,7,,
5110103438004,5110103438004,8,0,4,3,2,1,18,18,0,,
5110103438005,5110103438005,10,2,5,5,2,1,31,25,6,,
5110103438006,5110103438006,115,4,11,106,22,29,308,287,21,,
5110103438007,5110103438007,182,47,93,10,46,10,408,388,20,,
5110103438008,5110103438008,50,2,5,11,7,2,90,77,13,,
5110103438009,5110103438009,329,18,36,85,2,11,489,481,8,,
5110103438010,5110103438010,620,60,168,3,15,44,959,910,49,,
5110103438011,5110103438011,2,17,29,93,27,17,187,185,2,,
5110103438012,5110103438012,17,12,33,29,9,3,107,103,4,,
5110103438013,5110103438013,34,3,10,65,13,3,161,128,33,,
5110103438014,5110103438014,91,10,131,49,41,35,411,357,54,,
5110103438015,5110103438015,170,60,48,459,22,41,832,800,32,,
5110103438016,5110103438016,283,46,208,213,7,51,883,808,75,,
5110103438017,5110103438017,44,3,0,23,14,6,112,90,22,,
5110103438018,5110103438018,104,12,51,-12,4,11,178,170,8,,
5110103438019,5110103438019,112,17,84,35,19,32,342,299,43,,
5110103438020,5110103438020,338,18,66,131,66,26,648,645,3,,
5110203458001,5110203458001,46,30,123,226,109,61,694,595,99,,
5110203458002,5110203458002,13,1,26,106,0,18,185,164,21,,
5110203458003,5110203458003,10,20,18,92,29,13,191,182,9,,
5110203458004,5110203458004,132,83,133,305,129,13,940,795,145,,
5110203458005,5110203458005,105,23,40,11,28,3,239,210,29,,
5110203458006,5110203458006,236,1,27,150,71,18,619,503,116,,
5110203458007,5110203458007,263,29,276,-14,45,31,700,630,70,,
5110203458008,5110203458008,56,4,79,229,65,15,463,448,15,,
5110203458009,5110203458009,9,15,29,189,47,16,321,305,16,,
5110203458010,5110203458010,10,0,37,30,3,6,90,86,4,,
5110203458011,5110203458011,48,4,7,94,4,12,211,169,42,,
5110203458012,5110203458012,39,8,29,-11,0,2,76,67,9,,
5110203458013,5110203458013,34,19,108,68,54,7,366,290,76,,
5110203471001,5110203471001,34,5,14,-2,3,5,65,59,6,,
5110203471002,5110203471002,313,31,53,40,34,59,648,530,118,,
5110203471003,5110203471003,5,47,196,183,43,21,499,495,4,,
5110203471004,5110203471004,109,6,25,6,20,6,180,172,8,,
5110203471005,5110203471005,291,14,114,82,65,35,720,601,119,,
5110303476001,5110303476001,75,67,259,128,40,61,639,630,9,,
5110303476002,5110303476002,397,31,270,-34,16,8,748,688,60,,
5110303476003,5110303476003,2,0,2,2,1,0,8,7,1,,
5110303476004,5110303476004,2,11,147,298,34,41,674,533,141,,
5110303476005,5110303476005,434,24,106,27,83,32,893,706,187,,
5110303476006,5110303476006,128,33,90,35,4,4,374,294,80,,
5110303476007,5110303476007,82,8,94,6,37,6,288,233,55,,
5110303476008,5110303476008,263,17,223,11,81,8,770,603,167,,
5110303476009,5110303476009,88,50,209,285,0,14,718,646,72,,
5110303476010,5110303476010,1,0,5,71,16,3,109,96,13,,
5110303476011,5110303476011,0,18,94,130,48,18,349,308,41,,
5110303476012,5110303476012,36,25,74,189,54,13,428,391,37,,
5110303476013,5110303476013,29,16,76,35,13,18,237,187,50,,
5110303476014,5110303476014,89,6,83,130,37,8,398,353,45,,
5110303476015,5110303476015,18,5,7,15,10,7,78,62,16,,
5110303476016,5110303476016,128,15,3,41,9,14,216,210,6,,
5110303476017,5110303476017,191,64,36,151,64,24,614,530,84,,
5110303476018,5110303476018,259,46,27,86,58,24,542,500,42,,
5110303494001,5110303494001,145,19,267,136,130,27,868,724,144,,
5110303494002,5110303494002,104,66,130,267,57,42,822,666,156,,
5110303494003,5110303494003,315,52,181,-21,92,39,683,658,25,,
5110303494004,5110303494004,186,11,92,-18,28,14,351,313,38,,
5110303494005,5110303494005,14,69,225,163,78,50,616,599,17,,
5110303494006,5110303494006,9,3,23,14,7,0,56,56,0,,
5110303494007,5110303494007,53,7,30,-18,0,6,95,78,17,,
5110303494008,5110303494008,22,4,8,8,7,1,55,50,5,,
5110303494009,5110303494009,2,35,53,171,2,19,324,282,42,,
5110303494010,5110303494010,31,60,2,559,3,19,824,674,150,,
5110303494011,5110303494011,12,1,10,4,5,2,38,34,4,,
5110303494012,5110303494012,76,58,320,262,51,46,966,813,153,,
5110303494013,5110303494013,53,6,24,8,11,5,108,107,1,,
5110303494014,5110303494014,138,39,170,147,57,23,635,574,61,,
5120103508001,5120103508001,51,17,128,164,66,45,499,471,28,,
5120103508002,5120103508002,28,26,99,80,28,24,317,285,32,,
5120103508003,5120103508003,100,20,15,373,13,37,581,558,23,,
5120103508004,5120103508004,197,20,318,150,18,70,943,773,170,,
5120103508005,5120103508005,72,57,242,138,34,50,664,593,71,,
5120103508006,5120103508006,151,1,33,131,8,22,434,346,88,,
5120103508007,5120103508007,1,51,73,383,78,55,659,641,18,,
5120103508008,5120103508008,116,39,108,55,83,21,534,422,112,,
5120103508009,5120103508009,89,13,51,44,31,12,304,240,64,,
5120103508010,5120103508010,61,36,1,249,44,40,545,431,114,,
5120103508011,5120103508011,345,2,200,137,69,28,798,781,17,,
5120103508012,5120103508012,162,10,149,360,4,53,891,738,153,,
5120103508013,5120103508013,370,61,45,22,100,30,655,628,27,,
5120103508014,5120103508014,211,9,230,46,59,26,606,581,25,,
5120203522001,5120203522001,82,37,15,119,19,27,300,299,1,,
5120203522002,5120203522002,506,82,126,-13,64,10,799,775,24,,
5120203522003,5120203522003,48,12,112,300,12,24,563,508,55,,
5120203522004,5120203522004,231,51,50,101,72,51,653,556,97,,
5120203522005,5120203522005,201,9,68,115,70,48,652,511,141,,
5120203522006,5120203522006,69,13,16,15,1,2,125,116,9,,
5120203522007,5120203522007,111,47,57,183,80,8,598,486,112,,
5120203522008,5120203522008,60,46,39,232,11,12,454,400,54,,
5120203522009,5120203522009,5,30,6,175,42,22,338,280,58,,
5120203522010,5120203522010,283,11,370,110,80,86,993,940,53,,
5120203522011,5120203522011,159,20,121,-20,30,4,362,314,48,,
5120203522012,5120203522012,356,75,151,-14,87,79,813,734,79,,
5120203522013,5120203522013,286,38,177,36,55,62,675,654,21,,
5120203522014,5120203522014,324,41,129,235,105,60,949,894,55,,
5120203536001,5120203536001,194,52,22,419,90,40,853,817,36,,
5120303537001,5120303537001,325,1,178,9,25,16,678,554,124,,
5120303537002,5120303537002,203,79,98,319,93,15,867,807,60,,
5120303537003,5120303537003,1,0,0,1,0,0,2,2,0,,
5120303537004,5120303537004,176,60,151,126,30,36,591,579,12,,
5120303537005,5120303537005,184,25,112,74,45,57,630,497,133,,
5120303542001,5120303542001,39,5,22,106,47,27,306,246,60,,
5120303542002,5120303542002,263,95,324,-22,64,3,903,727,176,,
5120303542003,5120303542003,281,27,233,-66,111,70,755,656,99,,
5120303542004,5120303542004,219,7,227,90,97,69,778,709,69,,
5120303542005,5120303542005,145,68,56,414,37,20,836,740,96,,
5120303542006,5120303542006,121,21,127,51,25,6,396,351,45,,
5120303542007,5120303542007,249,8,26,79,52,34,529,448,81,,
5120303542008,5120303542008,132,84,182,181,92,28,769,699,70,,
5120303542009,5120303542009,150,71,103,306,122,9,897,761,136,,
5120303542010,5120303542010,339,60,7,168,125,80,891,779,112,,
5120303542011,5120303542011,346,14,32,101,80,80,837,653,184,,
5120303542012,5120303542012,87,85,250,409,17,45,916,893,23,,
5120303542013,5120303542013,18,7,8,27,4,3,75,67,8,,
5120303542014,5120303542014,96,5,7,64,20,13,261,205,56,,
5120303542015,5120303542015,59,5,4,18,2,2,93,90,3,,
5130103557001,5130103557001,43,6,66,107,13,14,267,249,18,,
5130103557002,5130103557002,185,25,100,56,3,5,421,374,47,,
5130103557003,5130103557003,447,86,221,-152,30,32,777,664,113,,
5130103557004,5130103557004,116,9,53,368,6,50,681,602,79,Mesa en lugar distinto: Funcionamiento de la mesa de sufragio en un recinto diferente al autorizado por la autoridad electoral.,MESA_LUGAR_DISTINTO
5130103557005,5130103557005,158,7,159,35,65,0,472,424,48,,
5130103557006,5130103557006,3,1,4,56,5,9,97,78,19,,
5130103557007,5130103557007,223,45,125,-24,13,25,517,407,110,,
5130103557008,5130103557008,347,7,121,33,28,61,706,597,109,,
5130103557009,5130103557009,187,6,104,355,100,10,787,762,25,,
5130103557010,5130103557010,131,18,78,-45,24,7,247,213,34,,
5130103557011,5130103557011,127,44,36,223,58,48,655,536,119,,
5130103557012,5130103557012,176,96,264,163,113,21,966,833,133,,
5130103557013,5130103557013,149,0,251,238,23,21,820,682,138,,
5130103570001,5130103570001,281,7,27,236,113,19,809,683,126,,
5130103570002,5130103570002,45,3,27,45,2,5,142,127,15,,
5130103570003,5130103570003,57,11,3,13,18,4,115,106,9,,
5130203573001,5130203573001,130,19,176,64,54,5,455,448,7,,
5130203573002,5130203573002,240,21,133,233,101,23,936,751,185,,
