CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
5070203329.0,5070203329008.0,8.0,870.0
5070203329.0,5070203329009.0,9.0,232.0
5070203329.0,5070203329010.0,10.0,400.0
5070203329.0,5070203329011.0,11.0,513.0
5070203329.0,5070203329012.0,12.0,913.0
5070203329.0,5070203329013.0,13.0,554.0
5070203329.0,5070203329014.0,14.0,491.0
5070203329.0,5070203329015.0,15.0,718.0
5070203329.0,5070203329016.0,16.0,575.0
5070203345.0,5070203345001.0,1.0,299.0
5070203345.0,5070203345002.0,2.0,701.0
5070203345.0,5070203345003.0,3.0,211.0
5080103348.0,5080103348001.0,1.0,602.0
5080103348.0,5080103348002.0,2.0,51.0
5080103348.0,5080103348003.0,3.0,737.0
5080103348.0,5080103348004.0,4.0,386.0
5080103348.0,5080103348005.0,5.0,215.0
5080103348.0,5080103348006.0,6.0,854.0
5080103348.0,5080103348007.0,7.0,654.0
5080103348.0,5080103348008.0,8.0,954.0
5080103348.0,5080103348009.0,9.0,986.0
5080103348.0,5080103348010.0,10.0,524.0
5080103348.0,5080103348011.0,11.0,179.0
5080103348.0,5080103348012.0,12.0,836.0
5080103348.0,5080103348013.0,13.0,727.0
5080103348.0,5080103348014.0,14.0,780.0
5080103348.0,5080103348015.0,15.0,106.0
5080103348.0,5080103348016.0,16.0,175.0
5080103348.0,5080103348017.0,17.0,564.0
5080103348.0,5080103348018.0,18.0,522.0
5080203366.0,5080203366001.0,1.0,20.0
5080203366.0,5080203366002.0,2.0,785.0
5080203366.0,5080203366003.0,3.0,952.0
5080203366.0,5080203366004.0,4.0,203.0
5080203366.0,5080203366005.0,5.0,956.0
5080203366.0,5080203366006.0,6.0,92.0
5080203366.0,5080203366007.0,7.0,936.0
5080203366.0,5080203366008.0,8.0,735.0
5080203366.0,5080203366009.0,9.0,712.0
5080203366.0,5080203366010.0,10.0,54.0
5080203366.0,5080203366011.0,11.0,407.0
5080203366.0,5080203366012.0,12.0,678.0
5080203366.0,5080203366013.0,13.0,35.0
5080203366.0,5080203366014.0,14.0,210.0
5080203366.0,5080203366015.0,15.0,393.0
5080203366.0,5080203366016.0,16.0,370.0
5080203366.0,5080203366017.0,17.0,12.0
5090103383.0,5090103383001.0,1.0,87.0
5090103383.0,5090103383002.0,2.0,864.0
5090103383.0,5090103383003.0,3.0,695.0
5090103383.0,5090103383004.0,4.0,328.0
5090103383.0,5090103383005.0,5.0,243.0
5090103383.0,5090103383006.0,6.0,768.0
5090103383.0,5090103383007.0,7.0,290.0
5090103383.0,5090103383008.0,8.0,604.0
5090103391.0,5090103391001.0,1.0,535.0
5090103391.0,5090103391002.0,2.0,914.0
5090103391.0,5090103391003.0,3.0,412.0
5090203394.0,5090203394001.0,1.0,174.0
5090203394.0,5090203394002.0,2.0,581.0
5090203394.0,5090203394003.0,3.0,426.0
5090203394.0,5090203394004.0,4.0,897.0
5090203394.0,5090203394005.0,5.0,227.0
5090203394.0,5090203394006.0,6.0,54.0
5090203394.0,5090203394007.0,7.0,139.0
5090203394.0,5090203394008.0,8.0,777.0
5090203394.0,5090203394009.0,9.0,341.0
5090203394.0,5090203394010.0,10.0,397.0
5090203394.0,5090203394011.0,11.0,397.0
5090203394.0,5090203394012.0,12.0,965.0
5090203394.0,5090203394013.0,13.0,167.0
5090203394.0,5090203394014.0,14.0,765.0
5090203394.0,5090203394015.0,15.0,230.0
5090203394.0,5090203394016.0,16.0,392.0
5090203410.0,5090203410001.0,1.0,128.0
5090203410.0,5090203410002.0,2.0,506.0
5090203410.0,5090203410003.0,3.0,891.0
5090203410.0,5090203410004.0,4.0,545.0
5090203410.0,5090203410005.0,5.0,623.0
5090203410.0,5090203410006.0,6.0,746.0
5090203410.0,5090203410007.0,7.0,126.0
5090203410.0,5090203410008.0,8.0,919.0
5090203410.0,5090203410009.0,9.0,967.0
5090203410.0,5090203410010.0,10.0,207.0
5090203410.0,5090203410011.0,11.0,690.0
5090203410.0,5090203410012.0,12.0,291.0
5090203410.0,5090203410013.0,13.0,953.0
5090203410.0,5090203410014.0,14.0,393.0
5090203410.0,5090203410015.0,15.0,864.0
5100103425.0,5100103425001.0,1.0,447.0
5100103425.0,5100103425002.0,2.0,228.0
5100103425.0,5100103425003.0,3.0,962.0
5100103425.0,5100103425004.0,4.0,195.0
5100103425.0,5100103425005.0,5.0,247.0
5100103425.0,5100103425006.0,6.0,456.0
5100103425.0,5100103425007.0,7.0,385.0
5100103425.0,5100103425008.0,8.0,101.0
5100103425.0,5100103425009.0,9.0,217.0
5100103425.0,5100103425010.0,10.0,134.0
5100103425.0,5100103425011.0,11.0,712.0
5100103425.0,5100103425012.0,12.0,287.0
5100103425.0,5100103425013.0,13.0,19.0
5110103438.0,5110103438001.0,1.0,819.0
5110103438.0,5110103438002.0,2.0,349.0
5110103438.0,5110103438003.0,3.0,690.0
5110103438.0,5110103438004.0,4.0,18.0
5110103438.0,5110103438005.0,5.0,31.0
5110103438.0,5110103438006.0,6.0,308.0
5110103438.0,5110103438007.0,7.0,408.0
5110103438.0,5110103438008.0,8.0,90.0
5110103438.0,5110103438009.0,9.0,489.0
5110103438.0,5110103438010.0,10.0,959.0
5110103438.0,5110103438011.0,11.0,187.0
5110103438.0,5110103438012.0,12.0,107.0
5110103438.0,5110103438013.0,13.0,161.0
5110103438.0,5110103438014.0,14.0,411.0
5110103438.0,5110103438015.0,15.0,832.0
5110103438.0,5110103438016.0,16.0,883.0
5110103438.0,5110103438017.0,17.0,112.0
5110103438.0,5110103438018.0,18.0,178.0
5110103438.0,5110103438019.0,19.0,342.0
5110103438.0,5110103438020.0,20.0,648.0
5110203458.0,5110203458001.0,1.0,694.0
5110203458.0,5110203458002.0,2.0,185.0
5110203458.0,5110203458003.0,3.0,191.0
5110203458.0,5110203458004.0,4.0,940.0
5110203458.0,5110203458005.0,5.0,239.0
5110203458.0,5110203458006.0,6.0,619.0
5110203458.0,5110203458007.0,7.0,700.0
5110203458.0,5110203458008.0,8.0,463.0
5110203458.0,5110203458009.0,9.0,321.0
5110203458.0,5110203458010.0,10.0,90.0
5110203458.0,5110203458011.0,11.0,211.0
5110203458.0,5110203458012.0,12.0,76.0
5110203458.0,5110203458013.0,13.0,366.0
5110203471.0,5110203471001.0,1.0,65.0
5110203471.0,5110203471002.0,2.0,648.0
5110203471.0,5110203471003.0,3.0,499.0
5110203471.0,5110203471004.0,4.0,180.0
5110203471.0,5110203471005.0,5.0,720.0
5110303476.0,5110303476001.0,1.0,639.0
5110303476.0,5110303476002.0,2.0,748.0
5110303476.0,5110303476003.0,3.0,8.0
5110303476.0,5110303476004.0,4.0,674.0
5110303476.0,5110303476005.0,5.0,893.0
5110303476.0,5110303476006.0,6.0,374.0
5110303476.0,5110303476007.0,7.0,288.0
5110303476.0,5110303476008.0,8.0,770.0
5110303476.0,5110303476009.0,9.0,718.0
5110303476.0,5110303476010.0,10.0,109.0
5110303476.0,5110303476011.0,11.0,349.0
5110303476.0,5110303476012.0,12.0,428.0
5110303476.0,5110303476013.0,13.0,237.0
5110303476.0,5110303476014.0,14.0,398.0
5110303476.0,5110303476015.0,15.0,78.0
5110303476.0,5110303476016.0,16.0,216.0
5110303476.0,5110303476017.0,17.0,614.0
5110303476.0,5110303476018.0,18.0,542.0
5110303494.0,5110303494001.0,1.0,868.0
5110303494.0,5110303494002.0,2.0,822.0
5110303494.0,5110303494003.0,3.0,683.0
5110303494.0,5110303494004.0,4.0,351.0
5110303494.0,5110303494005.0,5.0,616.0
5110303494.0,5110303494006.0,6.0,56.0
5110303494.0,5110303494007.0,7.0,95.0
5110303494.0,5110303494008.0,8.0,55.0
5110303494.0,5110303494009.0,9.0,324.0
5110303494.0,5110303494010.0,10.0,824.0
5110303494.0,5110303494011.0,11.0,38.0
5110303494.0,5110303494012.0,12.0,966.0
5110303494.0,5110303494013.0,13.0,108.0
5110303494.0,5110303494014.0,14.0,635.0
5120103508.0,5120103508001.0,1.0,499.0
5120103508.0,5120103508002.0,2.0,317.0
5120103508.0,5120103508003.0,3.0,581.0
5120103508.0,5120103508004.0,4.0,943.0
5120103508.0,5120103508005.0,5.0,664.0
5120103508.0,5120103508006.0,6.0,434.0
5120103508.0,5120103508007.0,7.0,659.0
5120103508.0,5120103508008.0,8.0,534.0
5120103508.0,5120103508009.0,9.0,304.0
5120103508.0,5120103508010.0,10.0,545.0
5120103508.0,5120103508011.0,11.0,798.0
5120103508.0,5120103508012.0,12.0,891.0
5120103508.0,5120103508013.0,13.0,655.0
5120103508.0,5120103508014.0,14.0,606.0
5120203522.0,5120203522001.0,1.0,300.0
5120203522.0,5120203522002.0,2.0,799.0
5120203522.0,5120203522003.0,3.0,563.0
5120203522.0,5120203522004.0,4.0,653.0
5120203522.0,5120203522005.0,5.0,652.0
5120203522.0,5120203522006.0,6.0,125.0
5120203522.0,5120203522007.0,7.0,598.0
5120203522.0,5120203522008.0,8.0,454.0
5120203522.0,5120203522009.0,9.0,338.0
5120203522.0,5120203522010.0,10.0,993.0
5120203522.0,5120203522011.0,11.0,362.0
5120203522.0,5120203522012.0,12.0,813.0
5120203522.0,5120203522013.0,13.0,675.0
5120203522.0,5120203522014.0,14.0,949.0
5120203536.0,5120203536001.0,1.0,853.0
5120303537.0,5120303537001.0,1.0,678.0
5120303537.0,5120303537002.0,2.0,867.0
5120303537.0,5120303537003.0,3.0,2.0
5120303537.0,5120303537004.0,4.0,591.0
5120303537.0,5120303537005.0,5.0,630.0
5120303542.0,5120303542001.0,1.0,306.0
5120303542.0,5120303542002.0,2.0,903.0
5120303542.0,5120303542003.0,3.0,755.0
5120303542.0,5120303542004.0,4.0,778.0
5120303542.0,5120303542005.0,5.0,836.0
5120303542.0,5120303542006.0,6.0,396.0
5120303542.0,5120303542007.0,7.0,529.0
5120303542.0,5120303542008.0,8.0,769.0
5120303542.0,5120303542009.0,9.0,897.0
5120303542.0,5120303542010.0,10.0,891.0
5120303542.0,5120303542011.0,11.0,837.0
5120303542.0,5120303542012.0,12.0,916.0
5120303542.0,5120303542013.0,13.0,75.0
5120303542.0,5120303542014.0,14.0,261.0
5120303542.0,5120303542015.0,15.0,93.0
5130103557.0,5130103557001.0,1.0,267.0
5130103557.0,5130103557002.0,2.0,421.0
5130103557.0,5130103557003.0,3.0,777.0
5130103557.0,5130103557004.0,4.0,681.0
5130103557.0,5130103557005.0,5.0,472.0
5130103557.0,5130103557006.0,6.0,97.0
5130103557.0,5130103557007.0,7.0,517.0
5130103557.0,5130103557008.0,8.0,706.0
5130103557.0,5130103557009.0,9.0,787.0
5130103557.0,5130103557010.0,10.0,247.0
5130103557.0,5130103557011.0,11.0,655.0
5130103557.0,5130103557012.0,12.0,966.0
5130103557.0,5130103557013.0,13.0,820.0
5130103570.0,5130103570001.0,1.0,809.0
5130103570.0,5130103570002.0,2.0,142.0
5130103570.0,5130103570003.0,3.0,115.0
5130203573.0,5130203573001.0,1.0,455.0
5130203573.0,5130203573002.0,2.0,936.0
5130203573.0,5130203573003.0,3.0,554.0
5130203573.0,5130203573004.0,4.0,32.0
5130203573.0,5130203573005.0,5.0,300.0
5130203573.0,5130203573006.0,6.0,217.0
5130203573.0,5130203573007.0,7.0,23.0
5130203573.0,5130203573008.0,8.0,159.0
5130203573.0,5130203573009.0,9.0,721.0
5130203573.0,5130203573010.0,10.0,903.0
5130203583.0,5130203583001.0,1.0,207.0
5130203583.0,5130203583002.0,2.0,784.0
5130203583.0,5130203583003.0,3.0,690.0
5130203583.0,5130203583004.0,4.0,251.0
5130203583.0,5130203583005.0,5.0,48.0
5130203583.0,5130203583006.0,6.0,748.0
5130203583.0,5130203583007.0,7.0,651.0
5130203583.0,5130203583008.0,8.0,543.0
5130203583.0,5130203583009.0,9.0,103.0
5130203583.0,5130203583010.0,10.0,362.0
5130203583.0,5130203583011.0,11.0,86.0
5130203583.0,5130203583012.0,12.0,2.0
5130203583.0,5130203583013.0,13.0,65.0
5130203583.0,5130203583014.0,14.0,847.0
5140103597.0,5140103597001.0,1.0,13.0
5140103597.0,5140103597002.0,2.0,679.0
5140103597.0,5140103597003.0,3.0,591.0
5140103597.0,5140103597004.0,4.0,854.0
5140103597.0,5140103597005.0,5.0,733.0
5150103602.0,5150103602001.0,1.0,765.0
5150103603.0,5150103603001.0,1.0,392.0
5150103603.0,5150103603002.0,2.0,530.0
5150103603.0,5150103603003.0,3.0,516.0
5150103603.0,5150103603004.0,4.0,458.0
5160103607.0,5160103607001.0,1.0,403.0
5160103607.0,5160103607002.0,2.0,995.0
5160103607.0,5160103607003.0,3.0,85.0
5160103607.0,5160103607004.0,4.0,573.0
5160103607.0,5160103607005.0,5.0,778.0
5160103612.0,5160103612001.0,1.0,269.0
5160103612.0,5160103612002.0,2.0,678.0
5160103612.0,5160103612003.0,3.0,737.0
5160103612.0,5160103612004.0,4.0,408.0
5160103612.0,5160103612005.0,5.0,874.0
5160103612.0,5160103612006.0,6.0,939.0
5160103618.0,5160103618001.0,1.0,116.0
5160103618.0,5160103618002.0,2.0,614.0
5160103618.0,5160103618003.0,3.0,863.0
5160103618.0,5160103618004.0,4.0,484.0
5160103618.0,5160103618005.0,5.0,695.0
5160103618.0,5160103618006.0,6.0,639.0
5160103618.0,5160103618007.0,7.0,165.0
5160103618.0,5160103618008.0,8.0,38.0
5160103618.0,5160103618009.0,9.0,787.0
5160103618.0,5160103618010.0,10.0,454.0
5160103618.0,5160103618011.0,11.0,975.0
5160103618.0,5160103618012.0,12.0,35.0
5160103618.0,5160103618013.0,13.0,554.0
5160103618.0,5160103618014.0,14.0,916.0
5160103618.0,5160103618015.0,15.0,441.0
5160103618.0,5160103618016.0,16.0,62.0
5160103618.0,5160103618017.0,17.0,450.0
5160103618.0,5160103618018.0,18.0,285.0
5160103618.0,5160103618019.0,19.0,733.0
5160103618.0,5160103618020.0,20.0,791.0
6020103638.0,6020103638001.0,1.0,134.0
6020103638.0,6020103638002.0,2.0,754.0
6020103638.0,6020103638003.0,3.0,859.0
6020103638.0,6020103638004.0,4.0,303.0
6020103638.0,6020103638005.0,5.0,969.0
6020103638.0,6020103638006.0,6.0,507.0
6020103638.0,6020103638007.0,7.0,1.0
6020103638.0,6020103638008.0,8.0,63.0
6020103638.0,6020103638009.0,9.0,24.0
6020103638.0,6020103638010.0,10.0,670.0
6020103648.0,6020103648001.0,1.0,107.0
6020103648.0,6020103648002.0,2.0,936.0
6020103648.0,6020103648003.0,3.0,121.0
6020103648.0,6020103648004.0,4.0,198.0
6020103648.0,6020103648005.0,5.0,226.0
6020103648.0,6020103648006.0,6.0,825.0
6030103654.0,6030103654001.0,1.0,657.0
6030103654.0,6030103654002.0,2.0,38.0
6030103654.0,6030103654003.0,3.0,760.0
6030103654.0,6030103654004.0,4.0,911.0
6030103654.0,6030103654005.0,5.0,275.0
6030103654.0,6030103654006.0,6.0,334.0
6030103654.0,6030103654007.0,7.0,260.0
6030103654.0,6030103654008.0,8.0,723.0
6030103654.0,6030103654009.0,9.0,912.0
6030103654.0,6030103654010.0,10.0,73.0
6030103654.0,6030103654011.0,11.0,323.0
6030103665.0,6030103665001.0,1.0,559.0
6030103665.0,6030103665002.0,2.0,380.0
6030103665.0,6030103665003.0,3.0,727.0
6030103665.0,6030103665004.0,4.0,129.0
6030103665.0,6030103665005.0,5.0,163.0
6030103665.0,6030103665006.0,6.0,589.0
6030103665.0,6030103665007.0,7.0,168.0
6030103665.0,6030103665008.0,8.0,367.0
6030103665.0,6030103665009.0,9.0,515.0
6030103665.0,6030103665010.0,10.0,667.0
6030103665.0,6030103665011.0,11.0,761.0
6030103665.0,6030103665012.0,12.0,232.0
6030103665.0,6030103665013.0,13.0,348.0
6030103665.0,6030103665014.0,14.0,537.0
6030103665.0,6030103665015.0,15.0,619.0
6030103665.0,6030103665016.0,16.0,10.0
6030103665.0,6030103665017.0,17.0,984.0
6030103665.0,6030103665018.0,18.0,30.0
6030103683.0,6030103683001.0,1.0,719.0
6030103683.0,6030103683002.0,2.0,809.0
6030103683.0,6030103683003.0,3.0,157.0
6030103683.0,6030103683004.0,4.0,795.0
6030103683.0,6030103683005.0,5.0,323.0
6030103683.0,6030103683006.0,6.0,424.0
6030103683.0,6030103683007.0,7.0,499.0
6030103683.0,6030103683008.0,8.0,877.0
6030103683.0,6030103683009.0,9.0,708.0
6030103683.0,6030103683010.0,10.0,787.0
6030103683.0,6030103683011.0,11.0,691.0
6030103683.0,6030103683012.0,12.0,841.0
6030103683.0,6030103683013.0,13.0,181.0
6030203696.0,6030203696001.0,1.0,823.0
6030203696.0,6030203696002.0,2.0,213.0
6030203696.0,6030203696003.0,3.0,342.0
6030203696.0,6030203696004.0,4.0,903.0
6030203696.0,6030203696005.0,5.0,810.0
6030203696.0,6030203696006.0,6.0,158.0
6030203696.0,6030203696007.0,7.0,652.0
6030203696.0,6030203696008.0,8.0,444.0
6030203696.0,6030203696009.0,9.0,466.0
6030203696.0,6030203696010.0,10.0,276.0
6030203696.0,6030203696011.0,11.0,824.0
6030203696.0,6030203696012.0,12.0,961.0
6030203696.0,6030203696013.0,13.0,177.0
6030203696.0,6030203696014.0,14.0,171.0
6030203696.0,6030203696015.0,15.0,427.0
6030203696.0,6030203696016.0,16.0,724.0
6030203696.0,6030203696017.0,17.0,49.0
6030203696.0,6030203696018.0,18.0,312.0
6030203696.0,6030203696019.0,19.0,165.0
6030203715.0,6030203715001.0,1.0,582.0
6030203715.0,6030203715002.0,2.0,798.0
6030203717.0,6030203717001.0,1.0,74.0
6030203717.0,6030203717002.0,2.0,67.0
6030203717.0,6030203717003.0,3.0,76.0
6030203717.0,6030203717004.0,4.0,129.0
6030203717.0,6030203717005.0,5.0,438.0
6030203717.0,6030203717006.0,6.0,811.0
6030203717.0,6030203717007.0,7.0,943.0
6030203717.0,6030203717008.0,8.0,84.0
6030203717.0,6030203717009.0,9.0,361.0
6030203717.0,6030203717010.0,10.0,176.0
6030203717.0,6030203717011.0,11.0,925.0
6030203717.0,6030203717012.0,12.0,378.0
6030203717.0,6030203717013.0,13.0,968.0
6030203717.0,6030203717014.0,14.0,374.0
6030203717.0,6030203717015.0,15.0,65.0
6030203717.0,6030203717016.0,16.0,582.0
6030203717.0,6030203717017.0,17.0,410.0
6030203717.0,6030203717018.0,18.0,382.0
6030203717.0,6030203717019.0,19.0,696.0
6030203717.0,6030203717020.0,20.0,861.0
6030303737.0,6030303737001.0,1.0,650.0
6030303737.0,6030303737002.0,2.0,388.0
6030303737.0,6030303737003.0,3.0,9.0
6030303737.0,6030303737004.0,4.0,992.0
6030303737.0,6030303737005.0,5.0,964.0
6030303737.0,6030303737006.0,6.0,736.0
6030303737.0,6030303737007.0,7.0,177.0
6030303737.0,6030303737008.0,8.0,269.0
6030303737.0,6030303737009.0,9.0,342.0
6030303737.0,6030303737010.0,10.0,355.0
6030303737.0,6030303737011.0,11.0,100.0
6030303737.0,6030303737012.0,12.0,457.0
6030303737.0,6030303737013.0,13.0,853.0
6030303737.0,6030303737014.0,14.0,154.0
6030303737.0,6030303737015.0,15.0,828.0
6030303737.0,6030303737016.0,16.0,421.0
6030303737.0,6030303737017.0,17.0,624.0
6030303737.0,6030303737018.0,18.0,145.0
6030303737.0,6030303737019.0,19.0,391.0
6030303756.0,6030303756001.0,1.0,807.0
6030303756.0,6030303756002.0,2.0,562.0
6030303756.0,6030303756003.0,3.0,19.0
6030303756.0,6030303756004.0,4.0,768.0
6030303756.0,6030303756005.0,5.0,359.0
6030303756.0,6030303756006.0,6.0,241.0
6030303756.0,6030303756007.0,7.0,846.0
6030303756.0,6030303756008.0,8.0,188.0
6030303756.0,6030303756009.0,9.0,469.0
6030303756.0,6030303756010.0,10.0,251.0
6030303756.0,6030303756011.0,11.0,834.0
6030303756.0,6030303756012.0,12.0,111.0
6030303756.0,6030303756013.0,13.0,594.0
6030303756.0,6030303756014.0,14.0,282.0
6030303756.0,6030303756015.0,15.0,753.0
6030303756.0,6030303756016.0,16.0,758.0
6030303756.0,6030303756017.0,17.0,604.0
6030303756.0,6030303756018.0,18.0,791.0
6030303756.0,6030303756019.0,19.0,488.0
6040203775.0,6040203775001.0,1.0,287.0
6050103776.0,6050103776001.0,1.0,879.0
6050103776.0,6050103776002.0,2.0,254.0
6050103776.0,6050103776003.0,3.0,501.0
6050103776.0,6050103776004.0,4.0,38.0
6050103776.0,6050103776005.0,5.0,437.0
6050103776.0,6050103776006.0,6.0,259.0
6050103776.0,6050103776007.0,7.0,727.0
6050103776.0,6050103776008.0,8.0,891.0
6050103776.0,6050103776009.0,9.0,437.0
6050203785.0,6050203785001.0,1.0,821.0
6050203785.0,6050203785002.0,2.0,265.0
6050203785.0,6050203785003.0,3.0,640.0
6050203785.0,6050203785004.0,4.0,281.0
6050203785.0,6050203785005.0,5.0,557.0
6050203785.0,6050203785006.0,6.0,581.0
6050203785.0,6050203785007.0,7.0,568.0
6050203785.0,6050203785008.0,8.0,56.0
6050203785.0,6050203785009.0,9.0,538.0
6050203785.0,6050203785010.0,10.0,556.0
6050203785.0,6050203785011.0,11.0,468.0
6050203785.0,6050203785012.0,12.0,30.0
6060103797.0,6060103797001.0,1.0,373.0
6060103797.0,6060103797002.0,2.0,231.0
6060103797.0,6060103797003.0,3.0,226.0
6060103797.0,6060103797004.0,4.0,314.0
6060103797.0,6060103797005.0,5.0,8.0
6060103797.0,6060103797006.0,6.0,726.0
6060103797.0,6060103797007.0,7.0,627.0
7010103804.0,7010103804001.0,1.0,663.0
7010103804.0,7010103804002.0,2.0,846.0
7010103804.0,7010103804003.0,3.0,554.0
7010103804.0,7010103804004.0,4.0,641.0
7010103804.0,7010103804005.0,5.0,404.0
7010103804.0,7010103804006.0,6.0,911.0
7010103804.0,7010103804007.0,7.0,665.0
7010103804.0,7010103804008.0,8.0,50.0
7010103804.0,7010103804009.0,9.0,120.0
7010103804.0,7010103804010.0,10.0,591.0
7010103804.0,7010103804011.0,11.0,933.0
7010103804.0,7010103804012.0,12.0,57.0
7010103804.0,7010103804013.0,13.0,698.0
7010103817.0,7010103817001.0,1.0,633.0
7010103817.0,7010103817002.0,2.0,582.0
7010103817.0,7010103817003.0,3.0,262.0
7010103817.0,7010103817004.0,4.0,268.0
7010103817.0,7010103817005.0,5.0,278.0
7010103817.0,7010103817006.0,6.0,41.0
7010103817.0,7010103817007.0,7.0,775.0
7010103817.0,7010103817008.0,8.0,651.0
7010103817.0,7010103817009.0,9.0,496.0
7010103817.0,7010103817010.0,10.0,763.0
7010103817.0,7010103817011.0,11.0,86.0
7010103817.0,7010103817012.0,12.0,780.0
7010103817.0,7010103817013.0,13.0,171.0
7010103817.0,7010103817014.0,14.0,628.0
7010103817.0,7010103817015.0,15.0,323.0
7010103817.0,7010103817016.0,16.0,199.0
7010103817.0,7010103817017.0,17.0,30.0
7010103817.0,7010103817018.0,18.0,943.0
7010103817.0,7010103817019.0,19.0,206.0
7010103817.0,7010103817020.0,20.0,523.0
7010203837.0,7010203837001.0,1.0,929.0
7010203837.0,7010203837002.0,2.0,86.0
7010203837.0,7010203837003.0,3.0,256.0
7010203837.0,7010203837004.0,4.0,259.0
7010203841.0,7010203841001.0,1.0,178.0
7010203841.0,7010203841002.0,2.0,930.0
7010203841.0,7010203841003.0,3.0,708.0
7010203841.0,7010203841004.0,4.0,432.0
7010203841.0,7010203841005.0,5.0,823.0
7010203841.0,7010203841006.0,6.0,36.0
7010303847.0,7010303847001.0,1.0,195.0
7010303847.0,7010303847002.0,2.0,719.0
7010303847.0,7010303847003.0,3.0,627.0
7010303847.0,7010303847004.0,4.0,198.0
7010303847.0,7010303847005.0,5.0,751.0
7010303847.0,7010303847006.0,6.0,53.0
7010303847.0,7010303847007.0,7.0,210.0
7010303847.0,7010303847008.0,8.0,673.0
7010303847.0,7010303847009.0,9.0,110.0
7010303847.0,7010303847010.0,10.0,220.0
7010303847.0,7010303847011.0,11.0,788.0
7010303847.0,7010303847012.0,12.0,815.0
7010303847.0,7010303847013.0,13.0,287.0
7010403860.0,7010403860001.0,1.0,672.0
7010403860.0,7010403860002.0,2.0,442.0
7010403860.0,7010403860003.0,3.0,485.0
7010403860.0,7010403860004.0,4.0,91.0
7010403860.0,7010403860005.0,5.0,951.0
7010403865.0,7010403865001.0,1.0,219.0
7010403865.0,7010403865002.0,2.0,725.0
7010403865.0,7010403865003.0,3.0,353.0
7010403865.0,7010403865004.0,4.0,41.0
7010403865.0,7010403865005.0,5.0,326.0
7010403865.0,7010403865006.0,6.0,213.0
7010403865.0,7010403865007.0,7.0,530.0
7010403865.0,7010403865008.0,8.0,247.0
7010403873.0,7010403873001.0,1.0,913.0
7010403873.0,7010403873002.0,2.0,933.0
7010403873.0,7010403873003.0,3.0,110.0
7010403873.0,7010403873004.0,4.0,739.0
